Rating,TextComment
What are the 5 best ways of advertising your website avoiding spamming activities?,"Advertising IS spam. Good luck attempting the former without committing the latter
As far as this site, save yourself the trouble, our residents don’t play that."
,"Do you mean here or just in general. If you mean here, then that's what we call spam. If you mean elsewhere, maybe save up for an official internet advertisement? My younger brother's done a youtube ad before <3"
,I have yet to hear anything good about your website.
,the answer is all about avoid black hat Seo always follow white hat SEO under the google terms and condition
,"You should avoid following activities to avoid spamming:
1. Paid Links
2. Spam Comments
3. Duplicate Content
4. Article Spinning
5. Cloaking
6. Doorway Pages
7. Keyword Stuffing
8. Invisible Text
Stick to White Hat techniques that most of the SEO Agencies follow to boost traffic, keywords ranking and most importantly, Profitability."
,"So you are finally looking for ways to
advertise your website without appearing as spam, then you should take a look
at the following 5 tips. These tips have been collected by experts from SEO and
web design services Dubai has to
offer, and they are effective enough to take your website from zero to hero,
with time. The tips are as follows
1.
Go organic with SEO – it is
true that paid activities, though effective, appear as spam to many users on
the internet. This is because, the campaign managers at times end up targeting
a large group of audience, and several keywords, thereby causing spamming and
wastage of budget. But, if you were to invest in SEO services that any web design company Dubai has to offer,
then you will end up increasing the rankings of your websites naturally,
without appearing as spam.
2.
Blogger Outreach – This is one
of the latest and effective methods of making your website popular on the
internet through word-of-mouth. Any blogger, having a network of followers, can
be approached for promoting a website, and you get niche audience, without
being a spam.
3.
Emails after signup – Yes,
subscription based emails, and listings in limited emails that offer value to
users will keep you from being a spam.
4.
Genuine blogging – link
building done through useful blogs, and proper linking will aid in making your
business genuine on the internet.
5.
Creative Advertising – if the
SMS, emailers, and other buzzing modes of reaching out are implemented
creatively, you will not appear as spam."
,"Spam can be defined as irrelevant or unsolicited messages sent over the Internet. These are usually sent to a large number of users for a variety of use cases such as advertising, phishing, spreading malware, etc.
In the past, spam used to favor email as it was the primary communication tool. Email addresses were relatively easy to harvest via chat rooms, websites, customer lists and that impact a user’s address book. Eventually, email filters became more sophisticated, and more effectively decreased spam from clogging the inbox.
Since then, spammers have moved onto a new target: Social applications.
Fake accounts are key to social spamming: To gain credibility, these fake accounts will try to become ‘friends’ or follow verified accounts, e.g., celebrities and public figures with the hope that these accounts befriend or follow them back. When genuine accounts befriend or follow back fake accounts, it legitimizes the account and enables it to carry out spam activities.
Another way for spammers to attack is to hack into and take over a user’s account, spreading fake messages to the user’s authentic followers.
For more information, click Here."
,"Call @ 9884222206. DHARI web simplified offer a full range of SEO and SEM Services In Chennai, we’ve already been in the SEO business for many years. We have dealt with a vast range of clients from various market sectors"
,For 5 best ways of advertising your website. You can learn about getting 100s extra daily targeted website traffic visitors. With 1 free advice guide 6 simple steps here: http://videoproducedmarke.wixsite.com/website-5
I am a girl and I like males sexually and romantically but I’m only interested in the sexual part of females what does that make me? Bi? 75% straight?,"Imo, labels have..limitations
Best not to overthink it"
,"It makes you . . . Mostly bi, but still discovering."
,A gynecologist?
,Bisexual heteroromantic? Keep in mind you don't need to fit yourself into a label.
,probably bi.
What is Case of a Fire?,"Fire Safety Do's
DO stay in your room on the off chance that you can't leave the building securely in view of smoke or fire. Keep the entryway shut and anticipate help from the fire office. On the off chance that smoke is entering under or around the entryway, stuff clammy sheets or covers in the spaces to enable keep to smoke out. On the off chance that conceivable, open a window and postpone or hang a brilliantly shaded towel or article of clothing to advise safeguard faculty of your area.

DO close the entryways behind you in the event that it is sheltered to leave your room.

DO end up noticeably mindful of your neighbors and note on the off chance that they have not emptied and tell specialists they are missing and may require help.
Fire Safety Don'ts
Try not to expect that a fire alert is a test or consumed microwave popcorn. Any caution could be the aftereffect of an unsafe fire. Try not to sit around idly gathering faculty things. Take your keys and yourself to safety as quickly as time permits. Try not to utilize the lifts amid a fire crisis; dependably utilize the stairs.
Incase of Fire
Instantly pull the closest fire caution pull station as you leave the building.
While clearing the building, make certain to feel entryways for warm before opening them to make sure there is no fire peril on the opposite side.
In the event that there is smoke noticeable all around, remain low to the ground, particularly your head, to diminish inward breath presentation. Keep close by on the divider to anticipate confusion and creep to the closest exit.
When away and clear from peril, call your report contact and illuminate them of the fire.
Go to your asylum zone and anticipate promote directions from crisis workforce.

Note: Resident staff won't go into each space to scan for people.
Fire Safety Precautions and Fire Systems Equipment
Keep entryways, halls and departure ways clear and unhampered. Ensure that every single electrical apparatus and lines are in great condition and UL endorsed. Try not to overburden electrical outlets. Utilize surge ensured multi-outlet electrical extensions and additional strings when essential.

Never store combustible materials in your room or flat.

Try not to mess with any fire framework equipment, for example, smoke finders, pull stations or fire quenchers. Doing as such is a criminal offense.

Raising a false alert is a criminal offense. It jeopardizes the lives of the inhabitants and crisis staff.
Fire Safety Tips for the Workplace
Regardless of kind of business you lead at your workplace, fire and safety ought to dependably be a primary concern. Here are a couple of fire safety tips you can appropriate to your staff.
Fire Prevention
Keep your work region free of waste paper, junk and different things that can without much of a stretch burst into flames.

Mind your electrical ropes. On the off chance that a line is harmed in any capacity, supplant it. Make an effort not to lay ropes in places where they can be ventured on, as this will add to disintegration of the defensive outside covering.

Try not to overburden your circuits.

Kill electrical apparatuses toward the finish of every day.

Keep warm delivering equipment far from anything that may consume. This incorporates copiers, espresso producers, PCs, and so forth.
In the Event of a Fire
After finding a fire, call 911 quickly and don't hang up with the crisis responder until advised to do as such.

Close entryways when leaving as far as possible the spread of smoke and fire all through the building.

Never utilize lifts amid a clearing.

Take after the escape design and meet at a foreordained place outside of your building and far from risk. Direct a headcount to guarantee the majority of your staff has emptied.

The most ideal approach to guarantee the safety of your staff is through fire prevention and planning. Converse with your staff about fire and safety in the workplace today."
,"I agree with Echo!
SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM"
What is Case of a Fire?,"Fire Safety Do's
DO stay in your room on the off chance that you can't leave the building securely in view of smoke or fire. Keep the entryway shut and anticipate help from the fire office. On the off chance that smoke is entering under or around the entryway, stuff clammy sheets or covers in the spaces to enable keep to smoke out. On the off chance that conceivable, open a window and postpone or hang a brilliantly shaded towel or article of clothing to advise safeguard faculty of your area.

DO close the entryways behind you in the event that it is sheltered to leave your room.

DO end up noticeably mindful of your neighbors and note on the off chance that they have not emptied and tell specialists they are missing and may require help.
Fire Safety Don'ts
Try not to expect that a fire alert is a test or consumed microwave popcorn. Any caution could be the aftereffect of an unsafe fire. Try not to sit around idly gathering faculty things. Take your keys and yourself to safety as quickly as time permits. Try not to utilize the lifts amid a fire crisis; dependably utilize the stairs.
Incase of Fire
Instantly pull the closest fire caution pull station as you leave the building.
While clearing the building, make certain to feel entryways for warm before opening them to make sure there is no fire peril on the opposite side.
In the event that there is smoke noticeable all around, remain low to the ground, particularly your head, to diminish inward breath presentation. Keep close by on the divider to anticipate confusion and creep to the closest exit.
When away and clear from peril, call your report contact and illuminate them of the fire.
Go to your asylum zone and anticipate promote directions from crisis workforce.

Note: Resident staff won't go into each space to scan for people.
Fire Safety Precautions and Fire Systems Equipment
Keep entryways, halls and departure ways clear and unhampered. Ensure that every single electrical apparatus and lines are in great condition and UL endorsed. Try not to overburden electrical outlets. Utilize surge ensured multi-outlet electrical extensions and additional strings when essential.

Never store combustible materials in your room or flat.

Try not to mess with any fire framework equipment, for example, smoke finders, pull stations or fire quenchers. Doing as such is a criminal offense.

Raising a false alert is a criminal offense. It jeopardizes the lives of the inhabitants and crisis staff.
Fire Safety Tips for the Workplace
Regardless of kind of business you lead at your workplace, fire and safety ought to dependably be a primary concern. Here are a couple of fire safety tips you can appropriate to your staff.
Fire Prevention
Keep your work region free of waste paper, junk and different things that can without much of a stretch burst into flames.

Mind your electrical ropes. On the off chance that a line is harmed in any capacity, supplant it. Make an effort not to lay ropes in places where they can be ventured on, as this will add to disintegration of the defensive outside covering.

Try not to overburden your circuits.

Kill electrical apparatuses toward the finish of every day.

Keep warm delivering equipment far from anything that may consume. This incorporates copiers, espresso producers, PCs, and so forth.
In the Event of a Fire
After finding a fire, call 911 quickly and don't hang up with the crisis responder until advised to do as such.

Close entryways when leaving as far as possible the spread of smoke and fire all through the building.

Never utilize lifts amid a clearing.

Take after the escape design and meet at a foreordained place outside of your building and far from risk. Direct a headcount to guarantee the majority of your staff has emptied.

The most ideal approach to guarantee the safety of your staff is through fire prevention and planning. Converse with your staff about fire and safety in the workplace today."
,"I agree with Echo!
SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM SPAM"
Its national inspire your heart with art day.and national backwards day. So what do u do backwards??????????????????????????????,"epyT
Type
Hi Otis.  ????
https://askerspick.net/forum/"
,"When I was a young child, I wrote backwards.  I was ambidextrous .... But people needed a mirror in order to read anything I wrote.  I outgrew it when I was about six years old."
,"TRA
??"
Today is National 'hit the spammer on the head with frying pan' day. is today your day?,Today should be written down as a legal national HOLIDAY!
,"We are going to have one sore arm from swinging so much.!!
Let's go!!"
Its national inspire your heart with art day.and national backwards day. So what do u do backwards??????????????????????????????,"epyT
Type
Hi Otis.  ????
https://askerspick.net/forum/"
,"When I was a young child, I wrote backwards.  I was ambidextrous .... But people needed a mirror in order to read anything I wrote.  I outgrew it when I was about six years old."
,"TRA
??"
Its national inspire your heart with art day.and national backwards day. So what do u do backwards??????????????????????????????,"epyT
Type
Hi Otis.  ????
https://askerspick.net/forum/"
,"When I was a young child, I wrote backwards.  I was ambidextrous .... But people needed a mirror in order to read anything I wrote.  I outgrew it when I was about six years old."
,"TRA
??"
Its national croissant day. So i have the cream cheese who has thecroissants??,Yummy! Cream cheese and croissants. We are all meeting at Echooo's for a party!
,Not my liking. But I'm going to the party!!
,I will go on over to Echooos house for the cream cheese party! ??
,"Today is my day oh how I love croissants, WITH ANYTHING!"
,Dammit I bought the croissants a day too early
,I don't have the croissants yet .... But I'll buy some and be right over!  :)
Its national croissant day. So i have the cream cheese who has thecroissants??,Yummy! Cream cheese and croissants. We are all meeting at Echooo's for a party!
,Not my liking. But I'm going to the party!!
,I will go on over to Echooos house for the cream cheese party! ??
,"Today is my day oh how I love croissants, WITH ANYTHING!"
,Dammit I bought the croissants a day too early
,I don't have the croissants yet .... But I'll buy some and be right over!  :)
What would your dream job be?,The ones I do now ! Retired ! Working for blurtit and beta-testing games for Slitherine/Matrix games. I enjoy all three and wish that's what I had been doing all along.
,Professional novelist.
,"Travel writer, but not visitng the normal tourist destinations. I would write about those cool, authentic out of the way places. And things you can do with larger dogs. Most pet travel bloggers write about traveling with small dogs. It is a whole other thing to travel with a 60 lb. Dog or two."
,"At my age, a mattress tester would be my ideal job."
,"I do know that my dream job is something that is very much creative, also allows me to use both my writing and design skills"
,An independent beautiful wealthy intelligent woman with no responsibilities.
,Fresh air inspector.
,"I dream to be a professor of University, as I love language so much, but such is a dream though."
,I have my dream job making shine
,"I have a dream to do a job in the digital marketing field.
Because it is a growing field that offers a large number of opportunities every
day. In this, there are a number of different career options available for me
to choose from, which generate my interest to make a career in this field. I
love to learn about new updates and new trends in this. There are many benefits
to choose a career in this like many opportunities, high demand, huge scope,
higher wage etc."
,a writer. Writing short stories.
Its national croissant day. So i have the cream cheese who has thecroissants??,Yummy! Cream cheese and croissants. We are all meeting at Echooo's for a party!
,Not my liking. But I'm going to the party!!
,I will go on over to Echooos house for the cream cheese party! ??
,"Today is my day oh how I love croissants, WITH ANYTHING!"
,Dammit I bought the croissants a day too early
,I don't have the croissants yet .... But I'll buy some and be right over!  :)
What would your dream job be?,The ones I do now ! Retired ! Working for blurtit and beta-testing games for Slitherine/Matrix games. I enjoy all three and wish that's what I had been doing all along.
,Professional novelist.
,"Travel writer, but not visitng the normal tourist destinations. I would write about those cool, authentic out of the way places. And things you can do with larger dogs. Most pet travel bloggers write about traveling with small dogs. It is a whole other thing to travel with a 60 lb. Dog or two."
,"At my age, a mattress tester would be my ideal job."
,"I do know that my dream job is something that is very much creative, also allows me to use both my writing and design skills"
,An independent beautiful wealthy intelligent woman with no responsibilities.
,Fresh air inspector.
,"I dream to be a professor of University, as I love language so much, but such is a dream though."
,I have my dream job making shine
,"I have a dream to do a job in the digital marketing field.
Because it is a growing field that offers a large number of opportunities every
day. In this, there are a number of different career options available for me
to choose from, which generate my interest to make a career in this field. I
love to learn about new updates and new trends in this. There are many benefits
to choose a career in this like many opportunities, high demand, huge scope,
higher wage etc."
,a writer. Writing short stories.
What Are The Causes Of Unemployment In Pakistan?,"There are a number of causes of unemployment in Pakistan.The most important of these causes is a non stop increasing population. Deteriorating law and order situation has slowed down the tempo of economic activity. Karachi is the biggest industrial base of our country. But investors are reluctant to invest there because of continuous unrest and violence.

Our educational system is also responsible for the high unemployment rate among the educated youth. The attitude of our youth towards the choice of a career is also unrealistic and unproductive. They want to get only some white-collar job. Rapid mechanization and computer technology are also causing unemployment.

Unnecessary and frequent strikes in factories have compelled the owners to go for automation and such technology as requires less manpower. Lack of infrastructure facilities, especially in the field of energy, telecommunication and transportation also prevent the industrialist from setting up new industries. Large scale smuggling which has flooded the market with cheaper goods poses a serious threat to the development of local industry. Tight bureaucratic control on the economy, inadequate credit facilities and complex tax system are also some important factors that are creating hurdles in the way of private sector investment in industrial projects."
,"The main reason of unemployment is government is not keen in providing jobs to the fresh graduates .
Tahir and Shoaib 4m Tarbela Dam.RBC"
,Main reason of unemployment in pakistan is corruption that why if any organization create any vacancy the will be a power applied by an MPA or MNA to select the candidate of his choice
,"Main problem of unemployment in Pakistan is that whenever a new technology comes as Software or hardware then all the people starts studying about that. Then at the end, you will see ten thousand students of a particular field against 5 or 10 job vacancies.
I remember those days when every one talking about MBA. I have seen many people saying that MBA is good and we will do it.

Actually I am talking about those days when MBA was becoming popular. Many people join MBA even without thinking that there are many other fields, and if everyone does MBA then the competition will also be tough and as a result job will be less but applicants will be thousands times more than that.

Other reason is that in Pakistan, things are not handled in appropriate manner. Vacancies are less, but job seekers are more than that. Opportunities are not enough, and system of reference is so much indulged in our society that if a company need some employees then workers of that company will provide some resume to them of their relatives and friends so in this way many people don't get the opportunity to apply for those jobs. I know system of reference is every where in the world, but not to that extend as in our society.
But as these days software companies are growing and some new companies are starting their business very rapidly so I hope ratio of unemployment will become low soon."
,Main problem of unemployment in Pakistan is use of latest machinery rather latest technology.
,"The causes of unemployment in Pakistan are:

1 Lack of enough industries to employ ever increasing number of graduate in the country.

2 The government is not involving in capital expenditure which creates job."
,Unemployment is just because of the lack of education. People are not aware about the increasing fields...
,Politics is the main cause
,"Hi I'm Matiullah  According to my observation, unemployment in pakistan is due to the lack of energy  like electricity, gas, patrol and cooltar."
,"I am Sohail Rasheed, a student of mass communication. The main reason of unemployment in Pakistan is that there is no career counselling. Students prefer only that field which appeals their mind, the field which they think is the most glamours whether they are eligible for it or not and as a result, we see so many graduates wandering in the streets jobless."
,"I think one important reason of unemployment is the increasing population day by day because Pakistan is a Islamic Country, so their is no concept of Family planing this is against the nature of God, peoples think like this"
,"Unemployment is one of the major problems of Pakistan. The level of unemployment is moving up. The socio economic system of the country and institutions has failed to provide employment to the increasing labour force. The rate of expansion in industrial sector is very slow. The increasing labour force has not been absorbed. Increasing output of general education institutions is the major cause of educated young men's unemployment. Technical, professional and vocational institutions are limited in number.

Nationalization of industrial units very badly affected the investment industrial sector. The private investor shifted their capital to other countries. Employment in the private sector absolutely stopped for many years. The higher growth rate of population is the major causes of unemployment. The population has exceeded the optimum level. The resources of the country are limited.

Employment cannot be provided to the increasing labour force.
The cottage industries in rural areas had been faded out by the machine made goods. The artisans have been rendered unemployed. Educated young men like white collar jobs. They do not like to perform manual labour. The higher age of retirement in government services has blocked the employment of educated young men. Reemployment of civil and military high ranking offices in government corporations and agencies deprives the qualified men from employment."
,"Unemployment is one of the major problems of Pakistan. It is the root cause of several other problems and is a result of a number of problems. High unemployment results in wastage of resources and depression of income. And most certainly it also effects the social and emotional life of a person.

According to a survey, the rate of open unemployment is around 7.5 percent. And this rate is drastically increasing with the passage of time. The unemployment rate is drastically increasing in both rural and urban areas of Pakistan.  In urban areas it is less than in rural areas because there are more industries and more opportunities."
,"Ms.Butt

There are lot of reasons of unemployment in Pakistan, but the most crucial is the minimum wage laws.Young people don,t want to do work on a very low wage.so they remain unemployed.

Poverty is another factor which adds to unemployment. Because unfortunately,corruption has always been at its peak in all big employer's system/institutions in Pakistan. Due to poverty many of our graduates are unable to give a heavy amount for being selected or having an entry into any system."
,"It's all because of corrupted leaders, that's it. Otherwise Pakistan has many resources."
,Due to improper management
,In my opinion the main reason is cultural restraints is the main reason
,"Lake of education so that,s why we are behind we should care about it"
,"Many issues have contributed towards unemployment in Pakistan. Firstly, the instability of the government and each government deploying it's own people in all major organizations. Bribery leaves little space for educated people with good degrees. Jobs are not offered on the basis of experience and qualification but rather to please higher officials by offering it to their relatives or to  the people they recommend. People with MBA degrees do not want to take just any meagre job, they wait and hope for a better one that suits their educational qualifications. This results in an increase in the unemployment rate.
  Pakistan has the lowest literacy rate in the world. There is a lack of adapting and adopting new technologies that would help companies to grow and newer ones to mushrooM thus creating vacancies.     
."
,"The major causes of unemployment in Pakistan are as follows :

1) Limited resources which give rise to an increased competition.
2) A rigid class system and social communal divides which favor only a select few individuals over the others on the basis of pedigree and not on the basis of merit.
3) The two percent ruling elite favor the ones closes to them and hiring is decided on the basis of their links and political connection. Nepotism is a major problem in Pakistani job market."
,"As per my information unemployement is not a curse but an issue that needs to b solved.main reasons of unemployment are lack of social skills ,illiteracy,nationalism,and lack of advance technologies n slow growth of industries.but above of all is poverty ,as we r backward economically, so our ability of production n investment is low n thats y there is no sufficient jobs.yasmeen from qta."
,"I am Daniyal Ahmed khan and an O' Level student of hyderabad.
According to my prospective, the cheif reason for the unemployment is the growing population of Pakistan. Secondly, the use of modern machines in the agricultural sector like tractors, seeders, threshers e.t.c. Causes unemployment for the rural work force. Thirdly, lack of education and literacy is yet another reason for the unemployment as every one needs skilled labour.
 "
,"Well,its intersting topic about our social point of views, unmeployment is the basic and most important problem we are facing in our country. The basic thing which I find about unamployment is our system of education because our students are not getting practically work they are getting education that is theoretically but not practically. And when they come in world market they get fail. So first proper planning regarding our educational system should be adoptd then hope so we can reduce the rate of unemployment from pakistan."
,"Unemployement is one of the major problems in Pakistan. The most crucial reasons of unemployement in Pakistan are Increasing rate of population growth, unliteracy, bribery in public sectors and governement policies for reduce inflation and treade deficit."
,"It is policy of Pakistan government that is responsible for it the most as it likes to invest its all money and resources on military, wars and terrorism activities to satisfy the personal gains of some big and hard headed guys at top of the system. Corruption of moral values of the leaders of the country leads a country towards unemployment like situations."
,Unemplyment is the main problem is pakistan.unemployment leads to cuside  and peple and people thinking that cuside is best way.There are many causes of unemployment.one of the most reason education because there are many less people who educated if I compared with uneducated.educated people apply for the good jobe and he try best  but he not goy the jobe and in the last who leads the terrorism is the best way unemployment far in our life thank you
,www.coursework.info/...geography/human/population-settelment/unemployment-in-pakistanl67092.html-15k. This site will help you
,Political instability
,Inflation
,"Causes of Unemployment in Pakistan 
The leading problem which the world is facing today is
unemployment. The ratio of unemployment is rising speedily due to lack of
sources and when unemployment takes place so many crimes are automatically be
created. Pakistanis the Asian country has many of problems in these days and
unemployment is one of those. Unemployment is caused numerous problems for its
people. Pakistan has incalculable natural resources but problem is that
resources are being wasted since the independence of Pakistan in 1947. The
people of Pakistan are considered extremely brilliant and hardworking in the
world and there is no significance of talent in Pakistan therefore it is the
reason many of engineers, doctors, Scientifics, technicians and accountants
travel in foreign countries for earn their livelihood.. Due to unemployment the
living standard of Pakistanis is going down with the passage of time. People
are unable to fulfill their basic needs. There are plenty of causes behind
unemployment some of the major causes of unemployment are as fallowing
Lack of Nation
Employment Policy
There has been lack of national employment policy in
Pakistan .so no specific policy was lay dawn to remove unemployment. There have
been no serious efforts at man power paining .due to the lack of the policy the
unemployment problem has reached to its peak.
Slow Growth of
Pakistan Economy
The increase in employment opportunities is intimately  related to growth of economy. Despite that
more than decades of planning the Pakistan economy is going dawn or in law
rate.
Privatization of
Governmental Agencies
One of the major causes of unemployment is also the
privatization of governmental agencies. When the government agency become
private they mostly higher new employees and fire the current employees due to
that many people become unemployed.
Poor Education
System:
The educational system of Pakistan is very poor since 1947.
Unfortunately any government since independence didn’t take remarkable steps to
make the education system good. Education system in Pakistan is uneven. It has
been seen even brilliant students left study due to wrong system. You can many
technical educational colleges and private technical institutions are being
found which are only selling degrees because technical education which is being
given in these institutions has no value, therefore people are wondering about
for jobs due to lack of experience and  skills.
Rapid Growth of
Population:
The rapid growth of population in Pakistan is one of the
most serious issues regarding unemployment. The population of Pakistan is
increasing at very high rate this time. According to the statistical the
population of Pakistan is increasing at the rate of 2.2%. There are many reasons
responsible for overpopulation such as early marriages, illiteracy, desires for
sons, lack of awareness, lack proper family paining etc. As we all know that
theeducation
system of Pakistan is very poor therefore increasing in
population means to bring more uneducated person into the field of labor.
Government or any other company cannot provide jobs or work places to this large
number of uneducated people at time.
Terror Activities:
One of other most serious cause of unemployment in Pakistan
is terrorism. Terrorist activities are on peak at this time in all-around of
Pakistan, therefore situation in Pakistan is really threatening and alarming
and due to this the nationals and as well as foreigners are frightened to
invest in Pakistan. So when investors will not invest so how can job or earning
opportunities are being created?
Arrival of Afghan
refugees
Arrival of afghan refugees to Pakistan is the further
problem of unemployment in Pakistan. These refuges are in Pakistan since 1979
after the attack of Russia due to this many of Afghans migrated to Pakistan for
making them save till the betterment situation of their country and the number
of these refuges increased after American army attacked on Afghanistan in 2001
about 13 years ago and the situation in Afghanistan is still critical. The
migrated people cause of unemployment in Pakistan.
Uncertainty and unrest in the country:
Insecurity and turbulence in
Pakistan and the worsening law and order situation has played a chief role in
transferring the business to other countries, noforeigninvestorsfeel safe and sound in investing in such a country in which their
businesses are not safe In Pakistan due to weak political system and unstable
governmental structure. None of foreign companies want to invest in unrest
environment which become the cause of unemployment in Pakistan
Energy Crisis
There are many sources of
producing of energy in Pakistan but due to lack of proper planning and efforts
Pakistan is having problem of energy crisis. The government of Pakistan is
unable to provide electricity to residential areas in Pakistan than how cansenergy or electricity can be provided to factories and industries.
Therefore factories and industries that are required energy are transferring
their business in other Asian countries like Bangladesh, India and as well as
Sri Lanka. As of this result a huge number of labors are becoming the victims
of unemployment.
Backward Agriculture
The biggest cause of unemployment in Pakistan is the
backwardness of agriculture sector.44% people get jobs from this sector  directly or indirectly unemployment and that
is the biggest sector of economy that contribute 20.9%GPD.there are two main
reason of agricultural backwardness
Adoption of Latest Machinery and capital intensive
technology the demand of labour has been decreased
There is less availability of fertilizers, pesticides,
quality seeds, absences of land reform lack of agriculture education
Absence of merit
system
In Pakistan There is the absence of merit system due
corruption in government and private agencies the people who are well qualified
and skillful remain unemployed.
Favoritism in
politics and lack of plan and management
Favoritism in politics and lack of plan and management has
also given birth to a confusing condition in this regard. The favoritism in
politics has created environment of self- aggrandizement so that everyone is
hit with his own interests to a great extent. Everybody chooses or supports and
seconds the party members of its own for certain posts. That is why a poor even
talented candidate faces joblessness. Moreover, lack of planned management for
the future has been paving the way for the economic scrambles in the country so
that the problem of employment is still unresolved satisfactorily industrialization
deprives the youths from employment"
,"The unemployement is due to high population in Pakistan. The second cause is that because of better machinaries the farmers are not choosing too much workers to work in the farms.
 Third reason - with great improvement in information technology extensive use of computers and fully automatic machines the demand for manual workers has gone down."
,with great improvement in information technology extensive use of computers and fully automatic machines the demand for manual workers has gone down. Regards frock designs
,installed the electronic outage problem in the city you as a technical expert prepare a short feasibility report and recommendation? Regards frock designs
,Terrorists have taken all the jobs that is why.
What Are The Causes Of Unemployment In Pakistan?,"There are a number of causes of unemployment in Pakistan.The most important of these causes is a non stop increasing population. Deteriorating law and order situation has slowed down the tempo of economic activity. Karachi is the biggest industrial base of our country. But investors are reluctant to invest there because of continuous unrest and violence.

Our educational system is also responsible for the high unemployment rate among the educated youth. The attitude of our youth towards the choice of a career is also unrealistic and unproductive. They want to get only some white-collar job. Rapid mechanization and computer technology are also causing unemployment.

Unnecessary and frequent strikes in factories have compelled the owners to go for automation and such technology as requires less manpower. Lack of infrastructure facilities, especially in the field of energy, telecommunication and transportation also prevent the industrialist from setting up new industries. Large scale smuggling which has flooded the market with cheaper goods poses a serious threat to the development of local industry. Tight bureaucratic control on the economy, inadequate credit facilities and complex tax system are also some important factors that are creating hurdles in the way of private sector investment in industrial projects."
,"The main reason of unemployment is government is not keen in providing jobs to the fresh graduates .
Tahir and Shoaib 4m Tarbela Dam.RBC"
,Main reason of unemployment in pakistan is corruption that why if any organization create any vacancy the will be a power applied by an MPA or MNA to select the candidate of his choice
,"Main problem of unemployment in Pakistan is that whenever a new technology comes as Software or hardware then all the people starts studying about that. Then at the end, you will see ten thousand students of a particular field against 5 or 10 job vacancies.
I remember those days when every one talking about MBA. I have seen many people saying that MBA is good and we will do it.

Actually I am talking about those days when MBA was becoming popular. Many people join MBA even without thinking that there are many other fields, and if everyone does MBA then the competition will also be tough and as a result job will be less but applicants will be thousands times more than that.

Other reason is that in Pakistan, things are not handled in appropriate manner. Vacancies are less, but job seekers are more than that. Opportunities are not enough, and system of reference is so much indulged in our society that if a company need some employees then workers of that company will provide some resume to them of their relatives and friends so in this way many people don't get the opportunity to apply for those jobs. I know system of reference is every where in the world, but not to that extend as in our society.
But as these days software companies are growing and some new companies are starting their business very rapidly so I hope ratio of unemployment will become low soon."
,Main problem of unemployment in Pakistan is use of latest machinery rather latest technology.
,"The causes of unemployment in Pakistan are:

1 Lack of enough industries to employ ever increasing number of graduate in the country.

2 The government is not involving in capital expenditure which creates job."
,Unemployment is just because of the lack of education. People are not aware about the increasing fields...
,Politics is the main cause
,"Hi I'm Matiullah  According to my observation, unemployment in pakistan is due to the lack of energy  like electricity, gas, patrol and cooltar."
,"I am Sohail Rasheed, a student of mass communication. The main reason of unemployment in Pakistan is that there is no career counselling. Students prefer only that field which appeals their mind, the field which they think is the most glamours whether they are eligible for it or not and as a result, we see so many graduates wandering in the streets jobless."
,"I think one important reason of unemployment is the increasing population day by day because Pakistan is a Islamic Country, so their is no concept of Family planing this is against the nature of God, peoples think like this"
,"Unemployment is one of the major problems of Pakistan. The level of unemployment is moving up. The socio economic system of the country and institutions has failed to provide employment to the increasing labour force. The rate of expansion in industrial sector is very slow. The increasing labour force has not been absorbed. Increasing output of general education institutions is the major cause of educated young men's unemployment. Technical, professional and vocational institutions are limited in number.

Nationalization of industrial units very badly affected the investment industrial sector. The private investor shifted their capital to other countries. Employment in the private sector absolutely stopped for many years. The higher growth rate of population is the major causes of unemployment. The population has exceeded the optimum level. The resources of the country are limited.

Employment cannot be provided to the increasing labour force.
The cottage industries in rural areas had been faded out by the machine made goods. The artisans have been rendered unemployed. Educated young men like white collar jobs. They do not like to perform manual labour. The higher age of retirement in government services has blocked the employment of educated young men. Reemployment of civil and military high ranking offices in government corporations and agencies deprives the qualified men from employment."
